id,izhodisce,cas,zahtevnost,pot,visina_izhodisca,visinska_razlika 
1747,Avsa,150,lahka označena pot,stara pot,880,762
1747,Rifugio Pelizzo,120,lahka označena pot,čez Ledino,1300,342
1747,Svino,240,lahka označena pot,slovenska smer,250,1392
1747,Jevšček,150,lahka neoznačena steza,,805,837
11394,Breginj,180,delno zahtevna označena pot,Veliki Muzec,550,1080
176,Rudno polje,105,lahka označena pot,,1347,283
176,Medvedova konta,2700,lahka označena pot,,1410,220
176,Planina Zajavornik,60,lahka označena pot,,1292,338
176,Šport hotel,105,lahka označena pot,,1280,350
176,Pri Rupah,2700,lahka označena pot,,1350,280
1255,Planina Blato,90,lahka označena pot,,1147,478
1255,Konec ceste na Vogar,80,lahka označena pot,,1350,275
1255,Koča pri Savici,180,zahtevna označena pot,,653,972
1255,Planina Blato,100,lahka označena pot,čez Krištofojco,1147,478
12138,Radovna,180,lahka neoznačena steza,,695,926
1262,Dom v Tamarju,180,zahtevna označena pot,,1108,510
1262,Erjavčeva koča na Vršiču,1200,lahka označena pot,,1525,93
1262,Koča pri izviru Soče,130,lahka označena pot,,886,732
11395,Brezje / Montemaggiore,180,lahka označena pot,,819,794
11395,Breginj,300,delno zahtevna označena pot,,550,1063
1825,Breginj,175,delno zahtevna označena pot,Mali Muzec,550,1062
1290,Bohinjsko sedlo,75,lahka neoznačena steza,severozahodni vrh) (mimo Lajnarja,1277,332
1290,Podbrdo,195,lahka označena pot,severozahodni vrh,515,1094
1290,Bohinjsko sedlo,60,lahka neoznačena steza,severozahodni vrh) (direktna pot,1277,332
1290,Petrovo Brdo,135,lahka označena pot,severozahodni vrh) (mimo Lajnarja,803,806
1290,Podbrdo,190,lahka označena pot,severozahodni vrh) (mimo Lajnarja,508,1101
1205,Bohinjsko sedlo,90,lahka označena pot,mimo Lajnarja,1277,325
1205,Bohinjsko sedlo,75,lahka označena pot,direktna pot,1277,325
1205,Vrh Bače,60,lahka označena pot,,1273,329
1205,Petrovo Brdo,150,lahka označena pot,čez Vrh Bače,803,799
1205,Podbrdo,195,lahka označena pot,,515,1087
1205,Petrovo Brdo,150,lahka označena pot,mimo Lajnarja,830,772
1205,Kozji hrbet,60,lahka neoznačena steza,,1290,312
1205,Podbrdo,205,lahka označena pot,mimo Lajnarja,508,1094
11887,Ukanc,180,lahka neoznačena steza,,570,1030
11887,Ski hotel Vogel,195,lahka označena pot,,1540,60
11887,Koča pri Savici,255,lahka označena pot,mimo Doma na Komni,653,947
11887,Ukanc,270,lahka označena pot,skozi Žagarjev graben,570,1030
11887,Ukanc,300,lahka označena pot,čez planino Zadnji Vogel,570,1030
12518,Bohinjsko sedlo,65,lahka označena pot,jugovzhodni vrh) (mimo Lajnarja,1277,320
12518,Bohinjsko sedlo,70,lahka označena pot,jugovzhodni vrh) (mimo kasarne,1277,320
12518,Podbrdo,205,lahka označena pot,jugovzhodni vrh,515,1082
12518,Petrovo Brdo,125,lahka označena pot,jugovzhodni vrh) (mimo Lajnarja,803,794
12518,Podbrdo,180,lahka označena pot,jugovzhodni vrh) (mimo Lajnarja,508,1089
11498,Predel,90,delno zahtevna neoznačena pot,,1156,441
1394,Mojstrana,140,lahka označena pot,,720,873
1394,Ravne,165,lahka neoznačena steza,,1177,416
1394,Mojstrana,155,delno zahtevna neoznačena pot,čez pobočje Na tnalu,641,952
1394,Planina Spodnji Kozjek,150,lahka neoznačena steza,,1082,511
13564,Spodnja Trenta,190,lahka neoznačena steza,,574,1016
11338,Planina Zajzera,120,lahka označena pot,,1004,583
11338,Planina Zajzera,150,lahka označena pot,mimo Rifugio Grego,1004,583
13568,Poldov rovt (Vrata),120,zahtevna neoznačena steza,,941,645
1437,Bohinjsko sedlo,120,lahka označena pot,mimo Lajnarja,1277,297
1437,Bohinjsko sedlo,90,lahka označena pot,,1277,297
1437,Podbrdo,180,lahka označena pot,,515,1059
1437,Vrh Bače,2700,lahka označena pot,,1273,301
1437,Kozji hrbet,3000,lahka neoznačena steza,,1290,284
1437,Petrovo Brdo,135,lahka označena pot,,803,771
12632,Tolminske Ravne,105,lahka neoznačena steza,čez planino na Kalu,924,646
12632,Tolminska korita,255,"delno zahtevna označena pot, lahka neoznačena steza",čez Hudičev most in čez Tolminske Ravne,210,1360
12632,Tolminska korita,255,"delno zahtevna označena pot, lahka neoznačena steza",skozi Tolminska korita in čez Tolminske Ravne,210,1360
12632,Planina Kuk,165,lahka neoznačena steza,,1150,420
12632,Kneške Ravne,270,lahka neoznačena steza,čez planino na Kalu,720,850
1822,Žabnice / Camporosso in Valcanale,120,lahka označena pot,,858,712
1822,Trbiž / Tarviso,175,lahka neoznačena steza,po servisni cesti,835,735
11267,Koča na Gozdu,75,lahka neoznačena steza,,1226,336
11267,2. serpentina vršiške ceste,120,lahka neoznačena steza,Za Kumlehom,930,632
1243,Planina Blato,90,lahka označena pot,,1147,413
1243,Planina Blato,120,lahka označena pot,čez planino pri Jezeru,1147,413
1156,Planina Blato,90,lahka označena pot,,1147,413
1156,Konec ceste na Vogar,135,lahka označena pot,mimo Grive,1350,210
1156,Konec ceste na Vogar,135,lahka označena pot,čez Krištofojco,1350,210
1606,Koča pri Savici,255,lahka označena pot,čez Komno,653,905
1606,Konec ceste na Vogar,230,delno zahtevna označena pot,čez Štapce,1350,208
1606,Pod Zjabci,300,lahka označena pot,,745,813
1606,Konec ceste na Vogar,230,lahka označena pot,čez Prode,1350,208
1606,Planina Blato,225,lahka označena pot,čez Prode,1147,411
1606,Planina Blato,225,delno zahtevna označena pot,čez Štapce,1147,411
11536,Jablenca,180,"lahka neoznačena steza, lahka označena pot",,400,1157
11536,Počivalnik,180,zahtevna neoznačena steza,,575,982
1341,Krnica,195,lahka označena pot,,660,896
1341,Strmec,600,lahka označena pot,,1520,36
1710,Jasna,135,lahka označena pot,po grebenu,830,725
1710,Kranjska Gora,130,lahka označena pot,mimo Bedančevega doma,810,745
1710,Jasna,150,lahka neoznačena steza,po smučišču,830,725
1710,Dom Planica,140,"delno zahtevna neoznačena pot, lahka označena pot",lovska pot,931,624
1710,Zelenci,155,"lahko brezpotje, lahka označena pot",,834,721
12992,Mangartska planina,2700,delno zahtevna neoznačena pot,nad Mangartsko planino,1295,258
1826,Breginj,165,delno zahtevna označena pot,,550,1000
1435,Bohinjsko sedlo,2400,lahka označena pot,označena pot,1277,272
1435,Zgornja Sorica,100,lahka označena pot,,950,599
1435,Petrovo Brdo,120,lahka označena pot,,803,746
1435,Bohinjsko sedlo,2700,lahka neoznačena steza,neoznačena pot,1277,272
1435,Podbrdo,175,lahka označena pot,,508,1041
11604,Vas na Skali,165,lahka neoznačena steza,po cesti,1010,538
11604,Vas na Skali,140,lahka neoznačena steza,,980,568
1434,Bohinjsko sedlo,60,lahka označena pot,čez Lajnar,1277,270
1434,Zgornja Sorica,90,lahka označena pot,,950,597
1434,Bohinjsko sedlo,2400,lahka neoznačena steza,direktna pot,1277,270
11537,Rifugio Pelizzo,2400,lahka označena pot,,1320,225
11537,Avsa,150,lahka označena pot,stara pot,880,665
11815,Dolina Kot,120,delno zahtevna neoznačena pot,,950,593
11815,Kosmačev preval,240,delno zahtevna neoznačena pot,,847,696
1732,Za Malim vrhom,60,lahko brezpotje,,1180,361
12999,Avsa,155,"lahka označena pot, lahko brezpotje",na Matajurju) (stara pot,880,660
11699,Šport hotel,60,lahko brezpotje,,1280,258
1587,Ribčev Laz,180,lahka označena pot,,546,989
1587,Ukanc,165,lahka označena pot,skozi Žagarjev graben,570,965
1587,Planina Storeča raven,75,lahka označena pot,,1100,435
11283,Cave del Mole,75,lahka označena pot,,1035,495
1417,Dom v Lepeni,170,lahka označena pot,,700,830
12185,Ribčev Laz,210,lahka neoznačena steza,,546,981
12185,Javorje,120,lahka neoznačena steza,,1050,477
12185,Pod Debelo glavo,135,lahka neoznačena steza,,1200,327
12185,Pod Debelo glavo,150,lahka neoznačena steza,mimo lovske koče,1220,307
12185,Vodel,155,lahka neoznačena steza,,1086,441
1272,Mihov dom na Vršiču,90,lahka označena pot,peš pot,1085,440
1272,Tonkina koča na Vršiču,1500,lahka neoznačena steza,,1380,145
11281,Remšendol,120,delno zahtevna označena pot,pot 518,880,640
1102,Koča pri Savici,150,lahka označena pot,,653,867
1102,Koča  pri Savici,185,zahtevna označena pot,čez Komarčo,653,867
1102,Ski hotel Vogel,300,lahka označena pot,,1540,-20
1102,Pod Zjabci,300,lahka označena pot,,745,775
1102,Planina Blato,255,lahka označena pot,mimo Črnega jezera,1147,373
1102,Dom v Lepeni,315,lahka označena pot,,700,820
1102,Planina Blato,345,delno zahtevna označena pot,čez Štapce,1147,373
1102,Ukanc,240,delno zahtevna neoznačena pot,skozi Ražnovo Suho,570,950
1102,Ukanc,375,lahka označena pot,skozi Žagarjev graben,570,950
1102,Ukanc,285,lahka neoznačena steza,čez planino za Migovcem,570,950
1102,Ukanc,405,lahka označena pot,čez planino Zadnji Vogel,570,950
1102,Planina Blato,345,lahka označena pot,čez Prode,1147,373
11527,Ovčja vas / Valbruna,120,lahka označena pot,,807,708
1731,Bohinjska Bistrica,165,lahka neoznačena steza,po smučarski progi,520,995
1731,Vrh Bače,60,lahka označena pot,,1273,242
1731,Za Malim vrhom,60,lahka neoznačena steza,,1180,335
1731,Petrovo Brdo,150,lahka označena pot,,803,712
1731,Podbrdo,195,lahka označena pot,,515,1000
1731,Ravne,140,lahka označena pot,,735,780
1731,Bohinjsko sedlo,170,lahka označena pot,,1277,238
1731,Bohinjska Bistrica,175,lahka označena pot,čez planino za Črno goro,530,985
1198,Koča pri Savici,165,lahka označena pot,,653,860
1198,Pod Zjabci,285,lahka označena pot,,745,768
1198,Dom v Lepeni,300,lahka označena pot,,700,813
11059,Pod Zjabci,135,lahka označena pot,,745,765
13575,Lužnice,150,lahka označena pot,,691,810
13575,Ombrico,140,lahka neoznačena steza,,721,780
11347,Zadnjica,150,lahka neoznačena steza,,650,850
11530,Zajzera,120,lahka označena pot,,897,602
11814,Kosmačev preval,210,lahka neoznačena steza,,847,651
1373,Vrh Bače,2700,lahka označena pot,,1273,225
1373,Bohinjsko sedlo,155,lahka označena pot,,1277,221
1373,Petrovo Brdo,135,lahka označena pot,,803,695
1373,Podbrdo,180,lahka označena pot,,515,983
12101,Tolminske Ravne,90,lahka označena pot,,924,566
12101,Tolminska korita,240,delno zahtevna označena pot,skozi Tolminska korita in čez Tolminske Ravne,210,1280
12101,Tolminska korita,240,delno zahtevna označena pot,čez Hudičev most in čez Tolminske Ravne,210,1280
12101,Planina Kuk,150,lahka označena pot,,1150,340
12101,Kneške Ravne,255,"lahka neoznačena steza, lahka označena pot",,720,770
12152,Breginj,180,delno zahtevna označena pot,,550,938
13025,Belopeška jezera / Lago di Fusine,100,lahka neoznačena steza,,929,557
13025,Bela Peč / Villa Bassa,120,lahka neoznačena steza,,770,716
11989,Stara Fužina,165,lahka označena pot,,600,886
11440,Zgornji Goreljek,90,lahka označena pot,Pokljuka,1279,203
1449,Koča pri Savici,180,lahka označena pot,,653,827
1241,Aljažev dom v Vratih,105,lahka označena pot,,1015,465
11240,Koča na planini Stador,75,lahka označena pot,,1050,425
11240,Planina Lom,75,lahka neoznačena steza,,1090,385
11100,Pod Debelo glavo,3300,lahka neoznačena steza,,1200,266
11100,Javorje,195,lahka neoznačena steza,pot čez Glin,1050,416
11100,Pod Debelo glavo,70,lahka neoznačena steza,mimo lovske koče,1220,246
11100,Vodel,75,lahka neoznačena steza,,1086,380
1308,Mojstrana,120,lahka označena pot,,675,787
1308,Plaz Črlovec,105,zahtevna neoznačena steza,,920,542
1140,Planina Blato,60,lahka označena pot,,1147,306
1140,Stara Fužina,165,lahka označena pot,,600,853
1140,Planina Blato,150,lahka označena pot,čez planino v Lazu,1147,306
1140,Planina Blato,60,lahka označena pot,strma pot,1147,306
1140,Stara Fužina,195,lahka označena pot,mimo planine Vodični vrh,600,853
1140,Koča pri Savici,200,zahtevna označena pot,čez planino Viševnik,653,800
11241,Koča na planini Stador,90,lahka neoznačena steza,,1050,402
11241,Planina Lom,90,lahka neoznačena steza,,1090,362
11594,Krn,100,lahka označena pot,,900,548
11594,Planina Polog,165,lahka označena pot,,457,991
13565,Planina Zajzera,75,lahka označena pot,,1004,443
13299,Mojstrana,120,lahko brezpotje,Polevec,670,768
13299,Mojstrana,135,delno zahtevna neoznačena pot,Polevec) (čez pobočje Na tnalu,641,797
1137,Konec ceste na Pokljuki,1800,lahka označena pot,,1340,98
1137,Rudno polje,60,"lahka označena pot, lahka neoznačena steza",,1347,91
1137,Uskovnica (Razpotje),65,lahka označena pot,,1215,223
1137,Uskovnica (Lom),85,lahka označena pot,,1076,362
1137,Srednja vas,170,lahka označena pot,Za Ribnico,583,855
13111,Bele vode / Rio Bianco,75,lahka označena pot,,989,443
1340,Gozd Martuljek,120,lahka označena pot,direktna pot,750,674
1340,Gozd Martuljek,120,lahka označena pot,ob reki,750,674
11899,Ukanc,150,lahka označena pot,skozi Žagarjev graben,570,843
11899,Ski hotel Vogel,1800,lahka označena pot,,1540,-127
11040,Reklanska dolina,120,zahtevna označena pot,,700,704
11618,Soča,150,lahka označena pot,,500,900
11101,Pod Luknjo,75,lahka označena pot,,950,450
11101,Polje,150,lahka označena pot,,523,877
1163,Dom v Lepeni,140,lahka označena pot,,700,691
1163,Koča pri Savici,305,lahka označena pot,,653,738
13297,Mojstrana,110,lahko brezpotje,na Mežakli,670,719
13297,Mojstrana,125,delno zahtevna neoznačena pot,na Mežakli) (čez pobočje Na tnalu,641,748
1656,Planina Zajzera,60,lahka označena pot,,1004,385
13446,Zadnja Trenta (Flori),100,zahtevna označena pot,,962,423
1311,Ribčev Laz,150,lahka označena pot,,546,839
1311,Javorje,60,lahka označena pot,,1050,335
1311,Pod Debelo glavo,190,lahka neoznačena steza,mimo lovske koče,1220,165
1311,Pod Debelo glavo,175,lahka neoznačena steza,,1200,185
1311,Vodel,195,lahka neoznačena steza,,1086,299
1162,Dom v Lepeni,120,lahka označena pot,,700,685
1162,Koča pri Savici,320,lahka označena pot,,653,732
12440,Koča na Gozdu,1800,lahka označena pot,,1226,154
11048,Belopeška jezera,75,lahka označena pot,,929,451
11776,Planina Kuhinja,80,lahko brezpotje,,991,385
11776,Koča na planini Kuhinja,75,lahka neoznačena steza,,1002,374
12324,Šport hotel,2700,lahko brezpotje,,1280,95
12375,Parkirišče nad Scuglielârsom,150,lahka označena pot,CAI 717 - 715,571,801
12633,Tolminske Ravne,80,lahka neoznačena steza,nad Tolminskimi Ravnami,924,439
12633,Tolminska korita,230,"delno zahtevna označena pot, lahka neoznačena steza",nad Tolminskimi Ravnami) (skozi Tolminska korita in čez Tolminske Ravne,210,1153
12633,Tolminska korita,230,"delno zahtevna označena pot, lahka neoznačena steza",nad Tolminskimi Ravnami) (čez Hudičev most in čez Tolminske Ravne,210,1153
11773,Krn,90,lahka označena pot,,900,459
11773,Planina Polog,165,lahka označena pot,,457,902
11773,Zatolmin,210,lahka neoznačena steza,čez Vodel na Mrzli vrh,300,1059
11528,Ovčja vas / Valbruna,120,lahka označena pot,,807,552
1749,Avsa,85,lahka neoznačena steza,na Matajurju,860,498
1749,Avsa,85,lahka označena pot,na Matajurju) (stara pot,880,478
1345,Kosmačev preval,75,lahka neoznačena steza,,847,503
1158,Ravne,105,lahka označena pot,,735,611
1158,Bohinjska Bistrica,140,lahka označena pot,,530,816
1158,Ravne,110,lahka označena pot,po drči,735,611
1158,Polje,165,lahka označena pot,,523,823
11097,Gozd Martuljek,120,zahtevna označena pot,,750,590
1584,Ravne,100,lahka označena pot,,735,605
1584,Bohinjsko sedlo,200,lahka označena pot,,1277,63
1584,Vrh Bače,90,lahka označena pot,,1273,67
1584,Bohinjska Bistrica,135,lahka označena pot,,530,810
1584,Petrovo Brdo,180,lahka označena pot,,803,537
1584,Podbrdo,225,lahka označena pot,čez Vrh Bače,515,825
1416,Zavrzelno,120,lahka označena pot,,700,636
1416,Cesta Bovec,180,lahka označena pot,,650,686
12139,Radovna,130,lahka neoznačena steza,,695,640
12998,Avsa,80,lahka označena pot,na Matajurju) (stara pot,880,440
1436,Kozji hrbet,900,lahka neoznačena steza,,1290,30
1684,Planina Kuk,60,lahka označena pot,,1150,165
1684,Tolminske Ravne,105,lahka označena pot,po mulatjeri,924,391
1684,Tolminske Ravne,75,zahtevna označena pot,strma pot,924,391
1684,Kneške Ravne,165,lahka neoznačena steza,,720,595
1684,Kneške Ravne (Prošček),210,"lahka neoznačena steza, lahka označena pot",,754,561
1684,Podmelec (železniška postaja),320,"lahka neoznačena steza, lahka označena pot",Pot po pobočju Jalovnika in Kobilje glave,230,1085
11330,Trdnjava Kluže,140,lahka označena pot,,532,781
1204,Zgornja Sorica,75,lahka označena pot,,950,356
1204,Bohinjsko sedlo,300,lahka označena pot,,1277,29
1204,Bohinjska Bistrica,150,lahka označena pot,,530,776
1204,Nomenj,165,lahka neoznačena steza,čez planino Strmne,490,816
11601,Planina Polog,165,lahka označena pot,,457,847
11376,Bavšica,110,lahka označena pot,,698,602
12673,Pri Mlinču,2100,lahka označena pot,,1094,201
1132,Koča pri Savici,90,zahtevna označena pot,čez Komarčo,653,641
1132,Koča pri  Savici,225,lahka označena pot,čez Komno,653,641
1132,Planina Blato,160,lahka označena pot,,1147,147
1540,Šport hotel,2400,lahka označena pot,,1280,12
11996,Rudno polje,80,lahka označena pot,,1347,-67
11996,Parkirišče Uskovnica,90,lahka označena pot,,1090,190
11996,Zgornji Goreljek,120,lahka označena pot,,1279,1
11486,Petrovo Brdo,90,lahka označena pot,,803,470
11486,Bohinjsko sedlo,110,lahka označena pot,,1277,-4
11486,Podbrdo,135,lahka označena pot,,515,758
13197,Bled (Velika Zaka),225,lahka označena pot,,480,785
13197,Zatrnik,130,lahka neoznačena steza,,880,385
13197,Bohinjska Bela (sv. Marjeta),210,lahka označena pot,,468,797
13197,Planina Smrečica (Poglajnov rovt),95,lahka neoznačena steza,,1075,190
1832,Bohinjska Bela (Podklanec),120,lahka označena pot,zahodna pot,550,715
1832,Bohinjska Bela,120,lahka označena pot,čez Turn,480,785
1832,Brezje,120,lahka označena pot,,600,665
1832,Konjska raven (Pokljuka),3000,lahka označena pot,,1220,45
1832,Bohinjska Bela (Zgornja vas),150,delno zahtevna označena pot,vzhodna pot (čez Iglico),500,765
1832,Zatrnik,120,lahka neoznačena steza,,880,385
1832,Ilovec,1500,lahka neoznačena steza,,1162,103
1832,Planina Smrečica (Poglajnov rovt),120,lahka neoznačena steza,,1075,190
1832,Bled (Velika Zaka),215,lahka neoznačena steza,,480,785
1832,Poljšica pri Gorjah (Zatrata),155,lahka neoznačena steza,po pešpoti,660,605
13196,Zatrnik,95,lahka neoznačena steza,,880,384
13196,Cesta na Pokljuko (deponija lesa GG Bled),60,lahka neoznačena steza,,1210,54
13196,Bled (Velika Zaka),190,lahka označena pot,,480,784
13196,Bohinjska Bela (sv. Marjeta),175,lahka označena pot,,468,796
13196,Planina Smrečica (Poglajnov rovt),60,lahka neoznačena steza,,1075,189
12774,Koprivnik v Bohinju,90,lahka neoznačena steza,Pokljuka) (mimo makete mlina na veter,971,289
12774,Bled (Velika Zaka),345,lahka označena pot,Pokljuka,480,780
12774,Bohinjska Bela (sv. Marjeta),330,lahka označena pot,Pokljuka,468,792
12774,Zatrnik,250,lahka neoznačena steza,Pokljuka,880,380
12774,Planina Smrečica (Poglajnov rovt),215,lahka neoznačena steza,Pokljuka,1075,185
1421,B Postaja,3300,delno zahtevna označena pot,,970,282
1421,Cesta Bovec,150,lahka označena pot,,650,602
1421,B postaja Kaninske žičnice (Čelo),75,lahka označena pot,spodnja pot,710,542
1748,Avsa,70,lahka označena pot,,860,390
1748,Avsa,85,lahka označena pot,stara pot,880,370
1247,Stara Fužina,180,lahka neoznačena steza,,600,650
1247,Planina Blato,90,lahka neoznačena steza,,1147,103
12785,Zatrnik,100,lahka neoznačena steza,nad Bohinjsko Belo,880,369
12785,Bled (Velika Zaka),195,lahka neoznačena steza,nad Bohinjsko Belo,480,769
12785,Konjska raven (Pokljuka),1800,lahka neoznačena steza,nad Bohinjsko Belo,1220,29
12785,Planina Smrečica (Poglajnov rovt),100,lahka neoznačena steza,nad Bohinjsko Belo,1075,174
12785,Ilovec,2400,lahka neoznačena steza,nad Bohinjsko Belo,1162,87
13563,Spodnja Trenta,120,lahka neoznačena steza,,574,674
12984,Lepena,150,delno zahtevna neoznačena pot,,490,750
12786,Konjska raven (Pokljuka),900,lahka označena pot,,1220,17
12786,Zatrnik,115,lahka neoznačena steza,,880,357
12786,Planina Smrečica (Poglajnov rovt),115,lahka neoznačena steza,,1075,162
12786,Bled (Velika Zaka),210,lahka neoznačena steza,,480,757
13086,NC Planica,65,delno zahtevna označena pot,po pešpoti,931,301
13203,Ravne,1200,lahka neoznačena steza,,1177,53
1329,Planina Kuhinja,2400,lahka označena pot,po cesti,991,239
1270,Mihov dom na Vršiču,2700,lahka označena pot,,1085,141
1764,Kobarid,135,lahka označena pot,,234,991
1764,Potoki,120,lahka označena pot,,341,884
12775,Koprivnik v Bohinju,70,lahka neoznačena steza,Pokljuka) (mimo makete mlina na veter,971,251
11775,Planina Kuhinja,60,lahka označena pot,,991,229
11775,Koča na planini Kuhinja,3300,lahka neoznačena steza,,1002,218
1746,Svino,160,lahka označena pot,,250,964
13198,Planina Smrečica (Poglajnov rovt),120,lahka neoznačena steza,Ribšca,1075,135
13198,Bled (Velika Zaka),250,lahka označena pot,Ribšca,480,730
13198,Zatrnik,155,lahka neoznačena steza,Ribšca,880,330
13198,Bohinjska Bela (sv. Marjeta),235,lahka označena pot,Ribšca,468,742
11256,Podmežakla (Jesenice),100,lahka označena pot,Mežakla) (čez Zakop,580,630
11256,Podmežakla (Jesenice),100,zahtevno brezpotje,Mežakla) (ob daljnovodu,580,630
1683,Drežniške Ravne,75,lahka označena pot,po cesti,750,458
13195,Bled (Velika Zaka),180,lahka označena pot,,480,713
13195,Bohinjska Bela (sv. Marjeta),165,lahka označena pot,,468,725
13195,Zatrnik,85,lahka neoznačena steza,,880,313
13195,Planina Smrečica (Poglajnov rovt),3000,lahka neoznačena steza,,1075,118
11484,Petrovo Brdo,60,lahka označena pot,,803,389
11484,Podbrdo,115,lahka označena pot,,508,684
12491,Rekarjev rovt,2700,lahka neoznačena steza,,940,244
11375,Bavšica,90,lahka označena pot,,698,483
1246,Stara Fužina,165,lahka označena pot,,600,575
1246,Planina Blato,105,lahka neoznačena steza,,1147,28
12787,Ilovec,600,lahka neoznačena steza,,1162,8
11772,Krn,60,lahka označena pot,,900,260
11772,Planina Polog,135,lahka označena pot,,457,703
1758,Drežnica,105,lahka označena pot,,553,607
1342,Rudno polje,3000,lahka označena pot,,1347,-193
1342,Srednja vas,100,lahka označena pot,čez Lom,583,571
1342,Uskovnica (Razpotje),1200,lahka označena pot,,1215,-61
1342,Srednja vas,100,lahka označena pot,Za Ribnico,583,571
1342,Stara Fužina,180,lahka označena pot,skozi Voje,600,554
1342,Stara Fužina,120,lahka označena pot,čez planino Blatce,600,554
1342,Uskovnica (Lom),900,lahka označena pot,,1076,78
1220,Gozd Martuljek,105,zahtevna označena pot,ob reki in mimo koče,750,400
1220,Gozd Martuljek,100,zahtevna označena pot,po kolovozu,750,400
11547,Planina Blato,420,"lahka označena pot, lahka neoznačena steza",krožna pot po Fužinskih planinah,1147,0
13193,Bled (Velika Zaka),170,lahka označena pot,,480,665
13193,Zatrnik,75,lahka neoznačena steza,,880,265
13193,Bohinjska Bela (sv. Marjeta),155,lahka označena pot,,468,677
13558,Zadnja Trenta (Flori),80,delno zahtevna neoznačena pot,,962,178
11593,Planina Polog,110,lahka označena pot,,457,676
11930,Podmežakla (Jesenice),150,lahka označena pot,čez Zakop in Planski vrh,580,550
1271,Mihov dom na Vršiču,1200,lahka označena pot,,1085,45
12659,Kranjska Gora,3000,lahka označena pot,,810,306
1206,Pišnica,80,lahka označena pot,,850,263
1206,Ruski križ,2700,lahka označena pot,,1000,113
1206,Ruski križ,2700,lahka označena pot,po gozdni stezi,1000,113
1286,NC Planica,2700,lahka označena pot,po cesti,931,177
1286,NC Planica,2700,lahka označena pot,po pešpoti,931,177
1286,Podkoren (Kolovrati),90,"lahka neoznačena steza, lahka označena pot",,845,263
12763,Zatrnik,2400,lahka neoznačena steza,zahodna pot,880,227
12763,Poljšica pri Gorjah (Zatrata),90,lahka neoznačena steza,po pešpoti,660,447
12763,Zatrnik,2400,lahka neoznačena steza,severna pot,880,227
12763,Poljšica pri Gorjah (Zatrata),120,lahka neoznačena steza,po cesti,660,447
12763,Bled (Velika Zaka),150,lahka neoznačena steza,,480,627
12763,Bohinjska Bela (sv. Marjeta),135,lahka neoznačena steza,,468,639
11243,Koča na planini Stador,1200,lahka označena pot,,1050,40
1269,Pišnica,80,lahka označena pot,,850,235
11242,Koča na planini Stador,1200,lahka označena pot,,1050,30
13101,Strada di Foredor,900,lahka označena pot,,968,102
12948,Kneške Ravne (Prošček),3300,lahka neoznačena steza,,754,316
1184,Stara Fužina,75,lahka označena pot,,600,454
13333,Dolina Kot,60,lahka neoznačena steza,krožna pot,950,100
11260,Podmežakla (Jesenice),100,lahka označena pot,čez Zakop,580,470
11482,Petrovo Brdo,2700,lahka označena pot,,803,243
11482,Podbrdo,95,lahka označena pot,,508,538
11254,Kočna,75,lahka označena pot,mimo babe,660,375
11254,Spodnje Gorje,65,lahka neoznačena steza,,620,415
11254,Kočna,60,lahka označena pot,od spomenika,660,375
13151,Rateče (Ledine),2400,lahka neoznačena steza,,853,170
12606,Koprivnik v Bohinju,900,lahka označena pot,,971,46
12606,Jereka,75,lahka označena pot,,619,398
1242,Koča pri Peričniku,120,lahka označena pot,Pot Triglavske Bistrice,750,265
13024,Belopeška jezera / Lago di Fusine,900,lahka označena pot,,929,77
1833,Bohinjska Bela,90,lahka označena pot,,550,455
12562,Srednja vas,90,"lahka neoznačena steza, lahko brezpotje",,583,419
12562,Stara Fužina,90,"lahka neoznačena steza, lahko brezpotje",čez planino Blatce,600,402
1724,Planina Kuhinja,180,lahka označena pot,,991,11
12154,Breginj,90,lahka označena pot,,550,450
11592,Planina Polog,90,lahka označena pot,,457,543
1425,Koča pri izviru Soče,900,zahtevna označena pot,,886,104
11393,Breginj,75,lahka označena pot,,550,423
12996,Ukanc,110,izjemno zahtevna označena pot,Ferata Ožarjeni kamen,531,429
12492,Podmežakla (Jesenice),135,lahka neoznačena steza,čez Zakop,580,376
1222,Stara Fužina,105,lahka neoznačena steza,po cesti,600,350
11517,Brod,75,lahka označena pot,,512,434
11517,Stara Fužina,100,lahka označena pot,po cesti,546,400
11517,Jezersko polje,105,lahka označena pot,,532,414
11517,Srednja vas (Senožeta),90,lahka neoznačena steza,,574,372
11517,Savica,75,lahka označena pot,,516,430
11517,Bohinjska Češnjica,90,lahka neoznačena steza,,603,343
11517,Brod,85,lahka označena pot,čez Široko polico,512,434
11517,Savica,85,lahka označena pot,čez Široko polico,516,430
12469,Poljane (Spodnje Gorje),60,lahka neoznačena steza,po cesti,620,311
12469,Kočna,80,lahka neoznačena steza,čez Vrše,660,271
12469,Trate (Blejska Dobrava),60,lahka neoznačena steza,,600,331
1219,Gozd Martuljek,60,lahka označena pot,ob reki,750,180
1219,Gozd Martuljek,60,lahka označena pot,po kolovozu,750,180
1430,Scicchizza,1200,lahka označena pot,,857,72
1430,MP Rateče,65,lahka neoznačena steza,,851,78
1430,Ahlete / Aclete,65,lahka označena pot,,850,79
12516,MP Rateče,3300,lahka neoznačena steza,,851,73
12516,Scicchizza,600,lahka označena pot,,857,67
12516,Ahlete / Aclete,3000,lahka označena pot,,850,74
11787,Zaboršt (Poljšica pri Bledu),60,lahka označena pot,,600,300
